fTNear,fTFar,fDelT,fQNear,fQFar,d
1487088065,1487088058,-7,1036,3693,40
1490544359,1490544350,-9,1135,4437,40
1494647794,1494647789,-5,1111,3019,40
1496328904,1496328914,10,20890,47322,40
1511624881,1511624874,-7,975,4566,40
1512102885,1512102906,21,377,994,40
1515248768,1515248764,-4,1341,2439,40
1518780418,1518780413,-5,705,3490,40
1531437762,1531437758,-4,1180,5148,40
1531512276,1531512297,21,263,1133,40
1531996231,1531996209,-22,141,978,40
1532778671,1532778669,-2,1677,2265,40
1535636979,1535636973,-6,735,1909,40
1536421672,1536421666,-6,1386,5404,40
1536973455,1536973440,-15,318,1473,40
1543241334,1543241341,7,3077,1595,40
1546254685,1546254678,-7,1337,4098,40
1553840054,1553840069,15,940,3863,40
1557088529,1557088522,-7,757,3579,40
1561722067,1561722062,-5,1400,4255,40
1563683431,1563683426,-5,895,3587,40
1563934158,1563934157,-1,137,1259,40
1564589989,1564589983,-6,1418,5098,40
1572366454,1572366449,-5,1134,4411,40
1573170592,1573170589,-3,687,3301,40
1575245114,1575245115,1,3830,4114,40
1579760854,1579760849,-5,827,3265,40
1584778782,1584778778,-4,983,3603,40
1585154023,1585154042,19,141,1083,40
1585857490,1585857495,5,1810,983,40
1588915862,1588915855,-7,1327,4405,40
1592439058,1592439052,-6,834,3731,40
1593000343,1593000321,-22,1150,3392,40
1593277516,1593277535,19,520,1444,40
1593880566,1593880560,-6,990,4422,40
1603692138,1603692145,7,1238,1280,40
1609222707,1609222706,-1,2136,3178,40
1610784662,1610784658,-4,1353,3601,40
1611238818,1611238816,-2,1201,1994,40
1619031913,1619031911,-2,864,1934,40
1625498914,1625498907,-7,871,3402,40
1625643043,1625643039,-4,1150,5502,40
1638253130,1638253122,-8,1276,6133,40
1646886557,1646886560,3,3508,1795,40
1647665610,1647665605,-5,949,2849,40
1649450965,1649450958,-7,1077,3243,40
1651141661,1651141655,-6,1949,5203,40
1652312474,1652312473,-1,1844,4057,40
1657406367,1657406363,-4,1126,4354,40
1667321267,1667321262,-5,1382,4136,40
1668567422,1668567417,-5,712,4149,40
1670072437,1670072416,-21,1056,5833,40
1670428094,1670428110,16,199,2977,40
1671298268,1671298245,-23,503,1176,40
1674582031,1674582026,-5,1303,3769,40
1676623673,1676623667,-6,1448,4056,40
1681563471,1681563472,1,2389,3613,40
1684977034,1684977029,-5,1288,3631,40
1685089518,1685089531,13,127,883,40
1688235425,1688235418,-7,801,3642,40
1696035126,1696035125,-1,1423,1570,40
1701819611,1701819610,-1,888,1326,40
1703135530,1703135524,-6,1561,2864,40
1710914507,1710914501,-6,970,3271,40
1711243424,1711243427,3,117,1131,40
1714406858,1714406858,0,1637,2319,40
1718200481,1718200475,-6,857,2686,40
1732018727,1732018723,-4,1184,2497,40
1745220376,1745220371,-5,2434,5276,40
1746917652,1746917645,-7,1544,5609,40
1747434975,1747434969,-6,984,5685,40
1747978470,1747978463,-7,1064,3557,40
1751654731,1751654750,19,3964,1268,40
1753136817,1753136811,-6,963,4299,40
1755964198,1755964205,7,8301,3789,40
1756884798,1756884792,-6,906,3067,40
1766327324,1766327317,-7,1011,3774,40
1769038087,1769038081,-6,715,3038,40
1773170218,1773170211,-7,1432,4563,40
1787272274,1787272270,-4,730,3269,40
1792092781,1792092781,0,1611,2530,40
1792279282,1792279276,-6,661,3037,40
1792364503,1792364499,-4,68,1028,40
1792945532,1792945530,-2,1422,1732,40
1798560015,1798560021,6,2598,2718,40
1806352282,1806352276,-6,780,4036,40
1807253018,1807253012,-6,1381,3647,40
1809335159,1809335153,-6,802,3118,40
1812017389,1812017385,-4,1510,2384,40
1814932511,1814932505,-6,1349,3728,40
1817766080,1817766074,-6,1531,3963,40
1819749943,1819749938,-5,1192,2950,40
1830770031,1830770026,-5,913,3886,40
1831396117,1831396109,-8,1122,3565,40
1832714893,1832714874,-19,247,1164,40
1833440620,1833440623,3,14754,18197,40
1834219237,1834219231,-6,948,3372,40
1835258050,1835258042,-8,760,3219,40
1835677739,1835677733,-6,1163,4153,40
1837481139,1837481133,-6,1030,2958,40
1838922739,1838922734,-5,1345,3393,40
1840440379,1840440374,-5,1045,3759,40
1840497902,1840497922,20,151,898,40
1844416473,1844416467,-6,916,4113,40
1847458962,1847458957,-5,1136,3771,40
1857368975,1857368969,-6,739,3038,40
1863145518,1863145511,-7,1174,3687,40
1869838691,1869838686,-5,1090,2791,40
1871531158,1871531152,-6,1230,5151,40
1872856511,1872856509,-2,64,1364,40
1899705455,1899705449,-6,1009,4617,40
1901540724,1901540718,-6,814,3886,40
1908222551,1908222546,-5,1135,3904,40
1918778755,1918778747,-8,847,3854,40
1921191061,1921191044,-17,214,1009,40
1922076230,1922076210,-20,163,982,40
1925627854,1925627846,-8,705,2776,40
1930907612,1930907606,-6,1072,3919,40
1936296650,1936296648,-2,928,1153,40
